x1, x2, x3, a, x11, x12, x13, r, d
-0.99047685,0.1376794,0.0006476021,1.7598075,-0.9928416,0.119438395,0.3678783,0,0
-0.9928416,0.119438395,0.3678783,1.8315123,-0.99654794,0.08301935,0.73218393,0,0
-0.99654794,0.08301935,0.73218393,1.7141716,-0.99953383,0.03053156,1.0515742,0,0
-0.99953383,0.03053156,1.0515742,1.477196,-0.99941295,-0.034259602,1.2960522,0,0
-0.99941295,-0.034259602,1.2960522,-1.0313174,-0.9959483,-0.08992766,1.11566,0,0
-0.9959483,-0.08992766,1.11566,0.34418163,-0.9894999,-0.14453337,1.0998415,0,0
-0.9894999,-0.14453337,1.0998415,0.1391364,-0.98092014,-0.19441101,1.0123119,0,0
-0.98092014,-0.19441101,1.0123119,1.3348198,-0.969161,-0.24642843,1.0667266,0,0
-0.969161,-0.24642843,1.0667266,1.207855,-0.95469964,-0.2975711,1.0630835,0,0
-0.95469964,-0.2975711,1.0630835,0.33430785,-0.9405161,-0.33974904,0.89005136,0,0
-0.9405161,-0.33974904,0.89005136,-1.5027546,-0.93335724,-0.35894877,0.4098264,0,0
-0.93335724,-0.35894877,0.4098264,1.3092098,-0.92717683,-0.37462398,0.33699632,0,0
-0.92717683,-0.37462398,0.33699632,-0.099960625,-0.92640626,-0.3765255,0.04103423,0,0
-0.92640626,-0.3765255,0.04103423,-0.4808185,-0.93219393,-0.36195922,-0.31348267,0,0
-0.93219393,-0.36195922,-0.31348267,1.7848755,-0.9378175,-0.34712875,-0.31722075,0,0
-0.9378175,-0.34712875,-0.31722075,0.09645339,-0.94721794,-0.32059044,-0.56309927,0,0
-0.94721794,-0.32059044,-0.56309927,1.0373348,-0.9571053,-0.28974047,-0.6479419,0,0
-0.9571053,-0.28974047,-0.6479419,-0.23323606,-0.96917313,-0.24638069,-0.9002327,0,0
-0.96917313,-0.24638069,-0.9002327,-0.45525166,-0.98176193,-0.19011447,-1.1533059,0,0
-0.98176193,-0.19011447,-1.1533059,0.32113233,-0.9917048,-0.12853605,-1.2477219,0,0
-0.9917048,-0.12853605,-1.2477219,1.8816212,-0.99712867,-0.07572604,-1.0618807,0,0
-0.99712867,-0.07572604,-1.0618807,-1.7314869,-0.99997634,-0.0068786307,-1.3783983,0,0
-0.99997634,-0.0068786307,-1.3783983,-1.4757763,-0.9973098,0.0733017,-1.6049237,0,0
-0.9973098,0.0733017,-1.6049237,0.67510384,-0.9893898,0.14528556,-1.448682,0,0
-0.9893898,0.14528556,-1.448682,-1.6138673,-0.9748183,0.22300059,-1.5817978,0,0
-0.9748183,0.22300059,-1.5817978,-0.62698585,-0.9552415,0.2958271,-1.5085952,0,0
-0.9552415,0.2958271,-1.5085952,-1.4339092,-0.9303567,0.3666557,-1.5018113,0,0
-0.9303567,0.3666557,-1.5018113,-1.2062227,-0.90226626,0.43117934,-1.407753,0,0
-0.90226626,0.43117934,-1.407753,-1.1274782,-0.8734885,0.48684484,-1.2534902,0,0
-0.8734885,0.48684484,-1.2534902,1.5188001,-0.8569361,0.51542264,-0.6605365,0,0
-0.8569361,0.51542264,-0.6605365,-0.71790785,-0.846945,0.5316805,-0.3816557,0,0
-0.846945,0.5316805,-0.3816557,-1.720106,-0.8404793,0.54184365,-0.24091119,0,0
-0.8404793,0.54184365,-0.24091119,-1.298416,-0.83968484,0.543074,-0.02929084,0,0
-0.83968484,0.543074,-0.02929084,0.40210646,-0.8513845,0.52454203,0.43833062,0,0
-0.8513845,0.52454203,0.43833062,-0.5075261,-0.8705897,0.49200976,0.75560826,0,0
-0.8705897,0.49200976,0.75560826,1.8815159,-0.9030172,0.42960435,1.406843,0,0
-0.9030172,0.42960435,1.406843,1.8145007,-0.94141537,0.33724934,2.0012214,0,0
-0.94141537,0.33724934,2.0012214,-0.19609804,-0.9730343,0.23066041,2.2247436,0,0
-0.9730343,0.23066041,2.2247436,1.0256172,-0.994474,0.104983464,2.5515816,0,0
-0.994474,0.104983464,2.5515816,1.6424924,-0.9992529,-0.038647752,2.876693,0,0
-0.9992529,-0.038647752,2.876693,0.20279351,-0.9833815,-0.18155125,2.8781261,0,0
-0.9833815,-0.18155125,2.8781261,-0.37670532,-0.9502258,-0.31156212,2.685457,0,0
-0.9502258,-0.31156212,2.685457,-1.9375851,-0.91108245,-0.41222414,2.1611476,0,0
-0.91108245,-0.41222414,2.1611476,-1.4888077,-0.87453175,-0.48496822,1.6286583,0,0
-0.87453175,-0.48496822,1.6286583,0.37245527,-0.8406214,-0.5416232,1.3208004,0,0
-0.8406214,-0.5416232,1.3208004,1.0527537,-0.8103825,-0.5859012,1.0724962,0,0
-0.8103825,-0.5859012,1.0724962,-1.861093,-0.7998885,-0.6001487,0.35390627,0,0
-0.7998885,-0.6001487,0.35390627,-0.5170839,-0.80507255,-0.59317636,-0.17376782,0,0
-0.80507255,-0.59317636,-0.17376782,0.839818,-0.81943905,-0.5731664,-0.4926774,0,0
-0.81943905,-0.5731664,-0.4926774,-0.7615344,-0.84803736,-0.52993643,-1.0367824,0,0
-0.84803736,-0.52993643,-1.0367824,-0.42734614,-0.8853227,-0.46497712,-1.4983366,0,0
-0.8853227,-0.46497712,-1.4983366,-1.5716839,-0.928862,-0.37042606,-2.082822,0,0
-0.928862,-0.37042606,-2.082822,-0.9631352,-0.9678618,-0.25148287,-2.5051117,0,0
-0.9678618,-0.25148287,-2.5051117,0.49989638,-0.99241126,-0.12296311,-2.6187396,0,0
-0.99241126,-0.12296311,-2.6187396,-1.7549517,-0.9996765,0.025432387,-2.9742045,0,0
-0.9996765,0.025432387,-2.9742045,0.9605434,-0.98625565,0.1652264,-2.8110487,0,0
-0.98625565,0.1652264,-2.8110487,1.2639403,-0.9579963,0.28678048,-2.4975379,0,0
-0.9579963,0.28678048,-2.4975379,1.1514131,-0.92247564,0.38605526,-2.1097407,0,0
-0.92247564,0.38605526,-2.1097407,0.33755395,-0.8847543,0.46605778,-1.769566,0,0
-0.8847543,0.46605778,-1.769566,-0.41476572,-0.8478168,0.53028923,-1.4822376,0,0
-0.8478168,0.53028923,-1.4822376,-0.09876304,-0.8174027,0.5760666,-1.0993351,0,0
-0.8174027,0.5760666,-1.0993351,-1.8059796,-0.7894907,0.6137625,-0.9381821,0,0
-0.7894907,0.6137625,-0.9381821,-0.18644236,-0.77371705,0.63353133,-0.5058266,0,0
-0.77371705,0.63353133,-0.5058266,-0.08579863,-0.7723357,0.63521457,-0.043547865,0,0
-0.7723357,0.63521457,-0.043547865,-0.89356875,-0.7817402,0.6236043,0.29882774,0,0
-0.7817402,0.6236043,0.29882774,-1.6664172,-0.79758435,0.6032074,0.51656836,0,0
-0.79758435,0.6032074,0.51656836,-0.5448615,-0.8235505,0.567243,0.8872447,0,0
-0.8235505,0.567243,0.8872447,-0.9412309,-0.85534513,0.51805854,1.1714923,0,0
-0.85534513,0.51805854,1.1714923,0.85303324,-0.89597255,0.44410944,1.6879913,0,0
-0.89597255,0.44410944,1.6879913,-0.80883014,-0.934055,0.35712922,1.8997488,0,0
-0.934055,0.35712922,1.8997488,-1.6794841,-0.9639284,0.26616177,1.915673,0,0
-0.9639284,0.26616177,1.915673,0.57092756,-0.9873287,0.1586886,2.2009335,0,0
-0.9873287,0.1586886,2.2009335,1.3829368,-0.9994558,0.032986775,2.5273905,0,0
-0.9994558,0.032986775,2.5273905,1.7633284,-0.99419105,-0.10762984,2.81663,0,0
-0.99419105,-0.10762984,2.81663,-1.5402551,-0.9729591,-0.23097746,2.5048692,0,0
-0.9729591,-0.23097746,2.5048692,1.7414745,-0.93493336,-0.3548233,2.5928574,0,0
-0.93493336,-0.3548233,2.5928574,0.64943546,-0.88517195,-0.465264,2.4241552,0,1
-0.791673,-0.61094505,-0.5575151,-0.82656115,-0.82518405,-0.5648639,-1.139708,1,0
-0.82518405,-0.5648639,-1.139708,-0.5644591,-0.868877,-0.49502802,-1.6480248,0,0
-0.868877,-0.49502802,-1.6480248,0.9574462,-0.9114164,-0.4114853,-1.8756789,0,0
-0.9114164,-0.4114853,-1.8756789,1.4850842,-0.9473288,-0.32026255,-1.9615303,0,0
-0.9473288,-0.32026255,-1.9615303,1.8185868,-0.9737667,-0.22754876,-1.9289392,0,0
-0.9737667,-0.22754876,-1.9289392,0.534964,-0.99174345,-0.12823775,-2.0193563,0,0
-0.99174345,-0.12823775,-2.0193563,1.1527698,-0.99950516,-0.03145572,-1.942619,0,0
-0.99950516,-0.03145572,-1.942619,1.861843,-0.99860185,0.052861158,-1.6869344,0,0
-0.99860185,0.052861158,-1.6869344,0.9313698,-0.99178535,0.12791355,-1.507583,0,0
-0.99178535,0.12791355,-1.507583,-0.8840283,-0.9789637,0.2040347,-1.5442522,0,0
-0.9789637,0.2040347,-1.5442522,-0.15844078,-0.96209127,0.2727278,-1.4149922,0,0
-0.96209127,0.2727278,-1.4149922,-0.7431365,-0.94197744,0.33567622,-1.3219168,0,0
-0.94197744,0.33567622,-1.3219168,-0.8913527,-0.9200782,0.39173463,-1.2038625,0,0
-0.9200782,0.39173463,-1.2038625,-0.5381338,-0.8995513,0.43681523,-0.99078166,0,0
-0.8995513,0.43681523,-0.99078166,-1.7069957,-0.87853193,0.47768366,-0.9192196,0,0
-0.87853193,0.47768366,-0.9192196,-0.2444625,-0.86386806,0.5037182,-0.5976262,0,0
-0.86386806,0.5037182,-0.5976262,-1.3872851,-0.8528933,0.52208525,-0.42793036,0,0
-0.8528933,0.52208525,-0.42793036,-0.09024897,-0.85158795,0.52421176,-0.04990377,0,0
-0.85158795,0.52421176,-0.04990377,-0.3322019,-0.8591869,0.51166195,0.29342476,0,0
-0.8591869,0.51166195,0.29342476,0.23082143,-0.8768489,0.48076615,0.71179444,0,0
-0.8768489,0.48076615,0.71179444,1.9437339,-0.9075718,0.419897,1.3639292,0,0
-0.9075718,0.419897,1.3639292,1.8942293,-0.9443503,0.32894152,1.9629862,0,0
-0.9443503,0.32894152,1.9629862,0.80077595,-0.97618204,0.21695302,2.3298087,0,0
-0.97618204,0.21695302,2.3298087,1.8628174,-0.9967941,0.08000914,2.7719462,0,0
-0.9967941,0.08000914,2.7719462,1.0220382,-0.99760884,-0.069113046,2.9852588,0,0
-0.99760884,-0.069113046,2.9852588,-1.9743928,-0.97986114,-0.1996801,2.637265,0,0
-0.97986114,-0.1996801,2.637265,0.875315,-0.9454016,-0.32590756,2.6188023,0,0
-0.9454016,-0.32590756,2.6188023,1.7765746,-0.8942631,-0.44754168,2.6408577,0,0
-0.8942631,-0.44754168,2.6408577,0.50460094,-0.8347823,-0.55058014,2.3808916,0,0
-0.8347823,-0.55058014,2.3808916,-1.1894889,-0.7822445,-0.62297153,1.7895333,0,0
-0.7822445,-0.62297153,1.7895333,-0.1362057,-0.740065,-0.67253536,1.3018737,0,0
-0.740065,-0.67253536,1.3018737,1.0087935,-0.7073395,-0.70687395,0.9487912,0,0
-0.7073395,-0.70687395,0.9487912,1.2979784,-0.68533295,-0.7282299,0.6133325,0,0
-0.68533295,-0.7282299,0.6133325,1.5928714,-0.67410785,-0.7386329,0.3060908,0,0
-0.67410785,-0.7386329,0.3060908,1.8889955,-0.672797,-0.7398271,0.03546545,0,0
-0.672797,-0.7398271,0.03546545,-1.7839112,-0.7013806,-0.712787,-0.7869916,0,0
-0.7013806,-0.712787,-0.7869916,0.73994666,-0.7432144,-0.6690533,-1.2105898,0,0
-0.7432144,-0.6690533,-1.2105898,-0.97334194,-0.80208665,-0.59720767,-1.858381,0,0
-0.80208665,-0.59720767,-1.858381,0.7218492,-0.86274904,-0.50563234,-2.1980095,0,0
-0.86274904,-0.50563234,-2.1980095,0.39041963,-0.9194247,-0.39326608,-2.5186708,0,0
-0.9194247,-0.39326608,-2.5186708,1.415222,-0.9626653,-0.2706945,-2.601337,0,0
-0.9626653,-0.2706945,-2.601337,-0.05572705,-0.99110496,-0.13308252,-2.812717,0,0
-0.99110496,-0.13308252,-2.812717,0.8374005,-0.9999828,0.0058673774,-2.7869189,0,0
-0.9999828,0.0058673774,-2.7869189,0.5911897,-0.99013776,0.14009702,-2.6938398,0,0
-0.99013776,0.14009702,-2.6938398,1.1179079,-0.9659739,0.25863943,-2.4210808,0,0
-0.9659739,0.25863943,-2.4210808,-0.86015624,-0.92887974,0.37038147,-2.3561246,0,0
-0.92887974,0.37038147,-2.3561246,0.6710366,-0.8877769,0.460274,-1.9776831,0,0
-0.8877769,0.460274,-1.9776831,1.7488354,-0.8541868,0.51996624,-1.3701522,0,0
-0.8541868,0.51996624,-1.3701522,-1.1391305,-0.82286376,0.5682387,-1.1510471,0,0
-0.82286376,0.5682387,-1.1510471,0.3048715,-0.8030975,0.5958476,-0.6791374,0,0
-0.8030975,0.5958476,-0.6791374,-1.5297611,-0.78912914,0.61422735,-0.46171585,0,0
-0.78912914,0.61422735,-0.46171585,0.8970513,-0.7932119,0.6089458,0.13351235,0,0
-0.7932119,0.6089458,0.13351235,0.865976,-0.81461865,0.57999694,0.72011805,0,0
-0.81461865,0.57999694,0.72011805,1.6684021,-0.85333043,0.5213704,1.4053761,0,0
-0.85333043,0.5213704,1.4053761,0.28381267,-0.8975976,0.4408158,1.8389758,0,0
-0.8975976,0.4408158,1.8389758,-1.9165071,-0.93504804,0.35452104,1.8821117,0,0
-0.93504804,0.35452104,1.8821117,0.7380112,-0.96904427,0.24688707,2.258704,0,0
-0.96904427,0.24688707,2.258704,1.924152,-0.9936401,0.112602636,2.7324922,0,0
-0.9936401,0.112602636,2.7324922,-1.5533324,-0.99986625,-0.016354524,2.5839443,0,0
-0.99986625,-0.016354524,2.5839443,0.577191,-0.98888016,-0.14871441,2.658257,0,0
-0.98888016,-0.14871441,2.658257,1.9021264,-0.9579947,-0.2867859,2.8320403,0,0
-0.9579947,-0.2867859,2.8320403,1.1563257,-0.90880305,-0.41722536,2.7903996,0,0
-0.90880305,-0.41722536,2.7903996,1.9987391,-0.8423029,-0.5390044,2.7772915,0,0
-0.8423029,-0.5390044,2.7772915,-1.0002129,-0.777318,-0.6291079,2.2230062,0,0
-0.777318,-0.6291079,2.2230062,1.5999291,-0.7109394,-0.70325327,1.9911647,0,0
-0.7109394,-0.70325327,1.9911647,1.1551849,-0.6510622,-0.7590244,1.6370025,0,0
-0.6510622,-0.7590244,1.6370025,-1.8363533,-0.6204912,-0.7842134,0.79228115,0,0
-0.6204912,-0.7842134,0.79228115,-0.40855464,-0.61487466,-0.7886248,0.14283793,0,0
-0.61487466,-0.7886248,0.14283793,0.647033,-0.628642,-0.7776948,-0.35157576,0,0
-0.628642,-0.7776948,-0.35157576,1.4474891,-0.6561398,-0.7546394,-0.7177235,0,0
-0.6561398,-0.7546394,-0.7177235,-0.31463906,-0.7048679,-0.70933855,-1.3308989,0,0
-0.7048679,-0.70933855,-1.3308989,-0.2384752,-0.76893306,-0.6393293,-1.8986741,0,0
-0.76893306,-0.6393293,-1.8986741,-0.23957348,-0.8403215,-0.5420884,-2.414107,0,0
-0.8403215,-0.5420884,-2.414107,-1.6214058,-0.91320056,-0.40751037,-3.0638843,0,0
-0.91320056,-0.40751037,-3.0638843,-0.0021017478,-0.96860623,-0.2485999,-3.3698323,0,0
-0.96860623,-0.2485999,-3.3698323,-1.365209,-0.99800473,-0.063139305,-3.7610636,0,0
-0.99800473,-0.063139305,-3.7610636,-1.7929146,-0.99012,0.14022279,-4.0773554,0,0
-0.99012,0.14022279,-4.0773554,-0.33280042,-0.9421556,0.3351758,-4.022108,0,0
-0.9421556,0.3351758,-4.022108,0.05242285,-0.86283994,0.50547725,-3.762863,0,0
-0.86283994,0.50547725,-3.762863,-0.068523616,-0.7650762,0.64393973,-3.3940334,0,0
-0.7650762,0.64393973,-3.3940334,0.15335411,-0.6644487,0.7473339,-2.8880756,0,0
-0.6644487,0.7473339,-2.8880756,-1.9583443,-0.5610797,0.8277618,-2.621327,0,0
-0.5610797,0.8277618,-2.621327,-0.62353987,-0.47149718,0.8818676,-2.0940363,0,0
-0.47149718,0.8818676,-2.0940363,1.1124762,-0.41477865,0.90992236,-1.2657644,0,0
-0.41477865,0.90992236,-1.2657644,1.6721532,-0.39959458,0.91669196,-0.33249956,0,0
-0.39959458,0.91669196,-0.33249956,-0.79651314,-0.4103626,0.91192245,0.23554243,0,0
-0.4103626,0.91192245,0.23554243,1.1978972,-0.45983565,0.88800406,1.0991689,0,0
-0.45983565,0.88800406,1.0991689,-0.031018479,-0.5361217,0.84414065,1.7605191,0,0
-0.5361217,0.84414065,1.7605191,-0.3767063,-0.63088393,0.7758772,2.3371186,0,0
-0.63088393,0.7758772,2.3371186,-0.685337,-0.73353136,0.6796556,2.816226,0,0
-0.73353136,0.6796556,2.816226,1.8623154,-0.84350145,0.53712696,3.605315,0,0
-0.84350145,0.53712696,3.605315,-0.09064144,-0.9333006,0.359096,3.994564,0,0
-0.9333006,0.359096,3.994564,-1.748348,-0.98605174,0.1664392,4.0016336,0,0
-0.98605174,0.1664392,4.0016336,0.15856159,-0.99918824,-0.04028407,4.1502476,0,0
-0.99918824,-0.04028407,4.1502476,-0.97903687,-0.9715861,-0.2366864,3.9731789,0,0
-0.9715861,-0.2366864,3.9731789,0.360935,-0.9083628,-0.41818303,3.8498044,0,0
-0.9083628,-0.41818303,3.8498044,1.4213531,-0.81450975,-0.5801498,3.74937,0,0
-0.81450975,-0.5801498,3.74937,0.832963,-0.7032251,-0.7109673,3.439202,0,0
-0.7032251,-0.7109673,3.439202,1.1111606,-0.5861438,-0.81020707,3.0726507,0,0
-0.5861438,-0.81020707,3.0726507,0.728715,-0.4772968,-0.87874216,2.5743027,0,0
-0.4772968,-0.87874216,2.5743027,-0.7784964,-0.39645514,-0.9180541,1.7984716,0,0
-0.39645514,-0.9180541,1.7984716,0.2472301,-0.34318107,-0.93926924,1.1470156,0,0
-0.34318107,-0.93926924,1.1470156,-0.2042769,-0.32376435,-0.9461377,0.41192207,0,0
-0.32376435,-0.9461377,0.41192207,-0.47843748,-0.3411855,-0.939996,-0.36944687,0,0
-0.3411855,-0.939996,-0.36944687,1.0788165,-0.3837085,-0.9234543,-0.9126214,0,0
-0.3837085,-0.9234543,-0.9126214,0.88625544,-0.45058683,-0.8927326,-1.4722737,0,0
-0.45058683,-0.8927326,-1.4722737,1.383155,-0.5346893,-0.8450487,-1.93435,0,0
-0.5346893,-0.8450487,-1.93435,-0.049328286,-0.63878405,-0.76938605,-2.5755358,0,0
-0.63878405,-0.76938605,-2.5755358,-1.6275233,-0.7596352,-0.6503494,-3.3967037,0,0
-0.7596352,-0.6503494,-3.3967037,0.5967749,-0.8686642,-0.49540135,-3.7949495,0,0
-0.8686642,-0.49540135,-3.7949495,1.946609,-0.9477875,-0.31890255,-3.8745093,0,0
-0.9477875,-0.31890255,-3.8745093,-0.07689614,-0.9930095,-0.11803451,-4.125221,0,0
-0.9930095,-0.11803451,-4.125221,0.5633133,-0.9961171,0.08803803,-4.1292496,0,0
-0.9961171,0.08803803,-4.1292496,-1.7363138,-0.95404625,0.29965934,-4.323668,0,0
-0.95404625,0.29965934,-4.323668,-0.31743994,-0.8719317,0.48962754,-4.1465397,0,0
-0.8719317,0.48962754,-4.1465397,-1.6328732,-0.7564847,0.65401137,-4.02425,0,0
-0.7564847,0.65401137,-4.02425,0.6253144,-0.6333884,0.77383405,-3.4399443,0,0
-0.6333884,0.77383405,-3.4399443,-0.012809922,-0.516578,0.85624015,-2.86149,0,0
-0.516578,0.85624015,-2.86149,1.8495734,-0.43114004,0.90228504,-1.941874,0,0
-0.43114004,0.90228504,-1.941874,-0.19536883,-0.37187922,0.9282811,-1.2944655,0,0
-0.37187922,0.9282811,-1.2944655,-1.4753314,-0.33353883,0.9427364,-0.81955445,0,0
-0.33353883,0.9427364,-0.81955445,0.053168982,-0.32860723,0.94446665,-0.10452681,0,0
-0.32860723,0.94446665,-0.10452681,-0.8734973,-0.35084048,0.9364352,0.4727986,0,0
-0.35084048,0.9364352,0.4727986,-1.8796033,-0.39229724,0.9198385,0.89318454,0,0
-0.39229724,0.9198385,0.89318454,-0.7728799,-0.4586579,0.8886129,1.4671314,0,0
-0.4586579,0.8886129,1.4671314,0.08517241,-0.55120075,0.8343727,2.146367,0,0
-0.55120075,0.8343727,2.146367,0.67694426,-0.66499496,0.74684787,2.8736882,0,0
-0.66499496,0.74684787,2.8736882,-1.4212877,-0.7761385,0.6305625,3.220631,0,0
-0.7761385,0.6305625,3.220631,-1.1105837,-0.8747244,0.4846207,3.5269651,0,0
-0.8747244,0.4846207,3.5269651,1.2612903,-0.95475894,0.2973809,4.079624,0,0
-0.95475894,0.2973809,4.079624,0.9901376,-0.9968503,0.07930588,4.4511805,0,0
-0.9968503,0.07930588,4.4511805,0.88802844,-0.9883482,-0.15221003,4.643864,0,0
-0.9883482,-0.15221003,4.643864,-0.46256435,-0.93020695,-0.36703548,4.460322,0,0
-0.93020695,-0.36703548,4.460322,-0.090733655,-0.83404773,-0.55169225,4.1714354,0,0
-0.83404773,-0.55169225,4.1714354,-1.1603518,-0.7223702,-0.6915065,3.5836134,0,0
-0.7223702,-0.6915065,3.5836134,0.705647,-0.6041369,-0.7968806,3.1708307,0,0
-0.6041369,-0.7968806,3.1708307,1.5825213,-0.48656607,-0.87364376,2.8105483,0,0
-0.48656607,-0.87364376,2.8105483,-0.80769277,-0.39534807,-0.91853136,2.0341616,0,0
-0.39534807,-0.91853136,2.0341616,1.3127447,-0.3234167,-0.94625664,1.5421748,0,0
-0.3234167,-0.94625664,1.5421748,0.024375528,-0.28358555,-0.95894694,0.83613867,0,0
-0.28358555,-0.95894694,0.83613867,1.7366647,-0.26543945,-0.96412754,0.37742817,0,0
-0.26543945,-0.96412754,0.37742817,-0.80439967,-0.28784522,-0.95767695,-0.46632743,0,0
-0.28784522,-0.95767695,-0.46632743,1.9281363,-0.330416,-0.9438354,-0.8953647,0,0
-0.330416,-0.9438354,-0.8953647,-0.33582872,-0.40723544,-0.9133232,-1.6536156,0,0
-0.40723544,-0.9133232,-1.6536156,-1.7907703,-0.522505,-0.8526362,-2.6072235,0,0
-0.522505,-0.8526362,-2.6072235,0.57608205,-0.6501643,-0.75979364,-3.1602883,0,0
-0.6501643,-0.75979364,-3.1602883,1.486419,-0.77274793,-0.63471305,-3.5071707,0,0
-0.77274793,-0.63471305,-3.5071707,-0.11155026,-0.883441,-0.46854246,-3.999938,0,0
-0.883441,-0.46854246,-3.999938,1.473182,-0.9607448,-0.2774336,-4.1303678,0,0
-0.9607448,-0.2774336,-4.1303678,1.9227542,-0.996911,-0.07853938,-4.0500298,0,0
-0.996911,-0.07853938,-4.0500298,0.41240108,-0.9923548,0.12341788,-4.0470743,0,0
-0.9923548,0.12341788,-4.0470743,-1.2618855,-0.94574285,0.32491612,-4.1437936,0,0
-0.94574285,0.32491612,-4.1437936,-1.6607177,-0.85853857,0.512749,-4.1492143,0,0
-0.85853857,0.512749,-4.1492143,0.874105,-0.7517658,0.6594302,-3.6335366,0,0
-0.7517658,0.6594302,-3.6335366,-1.5865599,-0.6302602,0.77638394,-3.3769479,0,0
-0.6302602,0.77638394,-3.3769479,0.36926773,-0.5183539,0.85516626,-2.7392697,0,0
-0.5183539,0.85516626,-2.7392697,-0.54948676,-0.42223454,0.90648663,-2.180318,0,0
-0.42223454,0.90648663,-2.180318,-1.4837327,-0.34267077,0.93945557,-1.723013,0,0
-0.34267077,0.93945557,-1.723013,-0.24893768,-0.29262438,0.9562275,-1.055762,0,0
-0.29262438,0.9562275,-1.055762,1.5066353,-0.28723642,0.9578597,-0.11259615,0,0
-0.28723642,0.9578597,-0.11259615,-1.0838634,-0.30839124,0.9512596,0.44321913,0,0
-0.30839124,0.9512596,0.44321913,0.08116655,-0.36342654,0.93162286,1.1688389,0,0
-0.36342654,0.93162286,1.1688389,0.12703751,-0.44956106,0.8932496,1.8866116,0,0
-0.44956106,0.8932496,1.8866116,1.8982266,-0.5715044,0.82059896,2.8412828,0,0
-0.5715044,0.82059896,2.8412828,1.0401042,-0.70963174,0.70457274,3.6127477,0,0
-0.70963174,0.70457274,3.6127477,-0.080131866,-0.8389948,0.54413944,4.1291575,0,0
-0.8389948,0.54413944,4.1291575,0.66404414,-0.9415751,0.33680314,4.6368685,0,0
-0.9415751,0.33680314,4.6368685,-1.6742411,-0.9937789,0.111371346,4.6383348,0,0
-0.9937789,0.111371346,4.6383348,-0.9224995,-0.9930964,-0.11730087,4.5834885,0,0
-0.9930964,-0.11730087,4.5834885,-0.41643238,-0.9430132,-0.33275536,4.433048,0,0
-0.9430132,-0.33275536,4.433048,-0.88495624,-0.85680205,-0.5156455,4.050738,0,0
-0.85680205,-0.5156455,4.050738,1.6116564,-0.7404555,-0.6721054,3.9057522,0,0
-0.7404555,-0.6721054,3.9057522,-0.9149591,-0.6213985,-0.78349465,3.2644293,0,0
-0.6213985,-0.78349465,3.2644293,0.6985829,-0.506781,-0.86207485,2.781596,0,0
-0.506781,-0.86207485,2.781596,-1.1318512,-0.41976237,-0.907634,1.965262,0,0
-0.41976237,-0.907634,1.965262,1.5569117,-0.34972715,-0.9368516,1.5180732,0,0
-0.34972715,-0.9368516,1.5180732,1.8001673,-0.29839143,-0.9544436,1.0854597,0,0
-0.29839143,-0.9544436,1.0854597,1.4599146,-0.27017632,-0.9628109,0.58861417,0,0
-0.27017632,-0.9628109,0.58861417,1.8664029,-0.26311815,-0.96476364,0.14646643,0,0
-0.26311815,-0.96476364,0.14646643,0.30731106,-0.28863734,-0.95743847,-0.5310096,0,0
-0.28863734,-0.95743847,-0.5310096,-0.38125077,-0.35051143,-0.9365585,-1.3062761,0,0
-0.35051143,-0.9365585,-1.3062761,-0.9209919,-0.4488333,-0.8936155,-2.1468437,0,0
-0.4488333,-0.8936155,-2.1468437,1.4837718,-0.56066096,-0.8280455,-2.5944896,0,0
-0.56066096,-0.8280455,-2.5944896,-0.2446414,-0.68732136,-0.72635347,-3.25222,0,0
-0.68732136,-0.72635347,-3.25222,-0.023982225,-0.8121478,-0.5834518,-3.8005824,0,0
-0.8121478,-0.5834518,-3.8005824,0.019936679,-0.91663647,-0.39972186,-4.235181,0,0
-0.91663647,-0.39972186,-4.235181,0.13558601,-0.9828475,-0.18441997,-4.514634,0,0
-0.9828475,-0.18441997,-4.514634,-0.95959157,-0.9985227,0.054335937,-4.796888,0,0
-0.9985227,0.054335937,-4.796888,-1.7720056,-0.9537088,0.30073148,-5.021937,0,0
-0.9537088,0.30073148,-5.021937,0.2896855,-0.8561075,0.51679784,-4.7529354,0,0
-0.8561075,0.51679784,-4.7529354,-0.3675705,-0.7219846,0.6919091,-4.4204726,0,0
-0.7219846,0.6919091,-4.4204726,-1.018865,-0.56789637,0.82310003,-4.0543704,0,0
-0.56789637,0.82310003,-4.0543704,-0.84564453,-0.4130069,0.9107279,-3.5638921,0,0
-0.4130069,0.9107279,-3.5638921,1.4643507,-0.2885323,0.9574702,-2.6611936,0,0
-0.2885323,0.9574702,-2.6611936,-1.3663269,-0.18423313,0.98288256,-2.14804,0,0
-0.18423313,0.98288256,-2.14804,-1.7019086,-0.10180666,0.9948042,-1.6661644,0,0
-0.10180666,0.9948042,-1.6661644,-1.0912471,-0.047777742,0.998858,-1.0837482,0,0
-0.047777742,0.998858,-1.0837482,-1.644931,-0.018727623,0.99982464,-0.5813444,0,0
-0.018727623,0.99982464,-0.5813444,-0.59791905,-0.022668585,0.99974304,0.07883618,0,0
-0.022668585,0.99974304,0.07883618,1.9870714,-0.07892357,0.99688065,1.1267042,0,1
-0.9945921,0.10385867,0.010693579,0.14348997,-0.9951488,0.09838135,0.11011108,1,0
-0.9951488,0.09838135,0.11011108,-1.9791626,-0.99457717,0.10400121,-0.112977296,0,0
-0.99457717,0.10400121,-0.112977296,-0.5988991,-0.99390876,0.11020587,-0.124811254,0,0
